time,Reflect: Red,Reflect: IR
0.0039899349212646484,3932159,4194303
0.00861048698425293,3932159,4194303
0.013247489929199219,3932159,4194303
0.017925262451171875,3932159,4194303
0.02259516716003418,3932159,4194303
0.027252674102783203,3932159,4194303
0.03190016746520996,3932159,4194303
0.03650236129760742,3932159,4194303
0.041048526763916016,3932159,4194303
0.04551553726196289,3932159,4194303
0.050005197525024414,3932159,4194303
0.0544896125793457,3932159,4194303
0.05894827842712402,3932159,4194303
0.06342959403991699,3932159,4194303
0.06793498992919922,3932159,4194303
0.07252883911132812,3932159,4194303
0.07710719108581543,3932159,4194303
0.08168148994445801,3932159,4194303
0.08628058433532715,3932159,4194303
0.0909576416015625,3932159,4194303
0.09555268287658691,3932159,4194303
0.10006332397460938,3932159,4194303
0.10390543937683105,3932159,4194303
0.10579562187194824,3932159,4194303
0.10762739181518555,3932159,4194303
0.10949254035949707,3932159,4194303
0.11143016815185547,3932159,4194303
0.11335635185241699,3932159,4194303
0.11529302597045898,3932159,4194303
0.11712145805358887,3932159,4194303
0.11889243125915527,3932159,4194303
0.12075567245483398,3932159,4194303
0.12258291244506836,3932159,4194303
0.15135979652404785,3932159,4194303
0.19149518013000488,3932159,4194303
0.23157072067260742,3932159,4194303
0.2714576721191406,3932159,4194303
0.31177496910095215,3932159,4194303
0.3510549068450928,3932159,4194303
0.3917534351348877,3932159,4194303
0.4315500259399414,3932159,4194303
0.47141075134277344,3932159,4194303
0.5112569332122803,3932159,4194303
0.5509514808654785,3932159,4194303
0.5916121006011963,3932159,4194303
0.6314070224761963,3932159,4194303
0.6712031364440918,3932159,4194303
0.7112798690795898,3932159,4194303
0.7511999607086182,3932159,4194303
0.7911911010742188,3932159,4194303
0.8348336219787598,3932159,4194303
0.8733417987823486,3932159,4194303
0.9138803482055664,3932159,4194303
0.9543986320495605,3932159,4194303
0.9929282665252686,3932159,4194303
1.0334250926971436,3932159,4194303
1.0742805004119873,3932159,4194303
1.1147854328155518,3932159,4194303
1.153672695159912,3932159,4194303
1.1940293312072754,3932159,4194303
1.2346951961517334,3932159,4194303
1.2731025218963623,3932159,4194303
1.3151772022247314,3932159,4194303
1.3542001247406006,3932159,4194303
1.3926866054534912,3932159,4194303
1.4322295188903809,3932159,4194303
1.4731576442718506,3932159,4194303
1.5127346515655518,3932159,4194303
1.5531718730926514,3932159,4194303
1.5936453342437744,3932159,4194303
1.6340968608856201,3932159,4194303
1.6745223999023438,3932159,4194303
1.712855577468872,3932159,4194303
1.7545342445373535,3932159,4194303
