time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.0048980712890625,72,97,33,57927,57831
0.02237987518310547,72,97,40,336479,336276
0.042018890380859375,72,97,46,614877,614720
0.061684608459472656,72,97,51,893276,893503
0.08243155479431152,72,97,55,1167303,1171986
0.10147404670715332,72,97,56,1429304,1450464
0.12229061126708984,72,97,55,1429320,1715415
0.14151835441589355,72,97,53,1429335,1715320
0.16228127479553223,72,97,50,1429320,1715410
0.1813046932220459,72,97,47,1429324,1715491
0.2020413875579834,72,97,44,1429350,1715520
0.22115588188171387,72,97,42,1429407,1715557
0.24187231063842773,72,97,40,1429447,1715559
0.26327991485595703,72,97,39,1429416,1715571
0.28296923637390137,72,97,38,1429432,1715512
0.3025481700897217,72,97,38,1429399,1715495
0.3220803737640381,72,97,39,1429459,1715588
0.3417689800262451,72,97,40,1429408,1715524
0.36348557472229004,72,97,40,1429380,1715467
0.38303470611572266,72,97,40,1429468,1715612
0.40277647972106934,72,97,40,1429397,1715530
0.4223446846008301,72,97,40,1429322,1715422
0.4419534206390381,72,97,40,1429321,1715439
0.46375560760498047,72,97,39,1429093,1715061
0.48358988761901855,72,97,38,1429025,1714882
0.5033788681030273,72,97,38,1429007,1714792
0.5232465267181396,72,97,37,1429002,1714768
0.5429773330688477,72,97,36,1429180,1714872
0.5612819194793701,72,97,35,1429112,1714814
0.5821878910064697,72,97,34,1429162,1714773
0.6013305187225342,72,97,32,1429155,1714827
0.6221539974212646,72,97,31,1429167,1714970
0.6414027214050293,72,97,29,1429288,1714968
0.6622614860534668,72,97,27,1429289,1715041
0.6813101768493652,72,97,26,1429226,1715044
0.7021846771240234,72,97,25,1429228,1715054
0.7213590145111084,72,97,24,1429198,1714993
0.7421185970306396,72,97,24,1429121,1714948
0.7615060806274414,72,97,23,1429159,1714975
0.7824387550354004,72,97,24,1429187,1715009
0.8014299869537354,72,97,26,1429197,1714996
0.8222031593322754,72,97,30,1429211,1715010
0.8414509296417236,72,97,35,1429197,1715010
0.862339973449707,72,97,40,1429228,1715120
0.8813984394073486,72,97,47,1429259,1715097
0.9021897315979004,72,97,53,1429237,1715118
0.9212675094604492,72,97,58,1429265,1715151
0.9420695304870605,72,97,61,1429228,1715166
0.9611296653747559,72,97,62,1429220,1715130
0.9819929599761963,72,97,62,1429221,1715144
1.0011987686157227,72,97,60,1429203,1715212
1.0220801830291748,72,97,57,1429289,1715212
1.041137933731079,72,97,55,1429219,1715163
1.0620486736297607,72,97,52,1429209,1715255
1.0812907218933105,72,97,49,1429287,1715238
1.101994514465332,72,97,46,1429240,1715219
1.1210300922393799,72,97,44,1429220,1715260
1.1418585777282715,72,97,42,1429222,1715279
1.1609642505645752,72,97,41,1429223,1715282
1.1816785335540771,72,97,41,1429131,1715305
1.200880527496338,72,97,41,1429008,1715077
1.2216720581054688,72,97,41,1428858,1714842
1.2406384944915771,72,97,41,1428854,1714709
1.261354923248291,72,97,40,1428883,1714608
1.282174825668335,72,97,40,1428959,1714600
1.3011467456817627,72,97,39,1429016,1714599
1.321903944015503,72,97,38,1428958,1714564
1.341111183166504,72,97,36,1428926,1714618
1.361952304840088,72,97,35,1429017,1714690
1.3809680938720703,72,97,33,1428942,1714711
1.4017410278320312,72,97,32,1428958,1714873
1.420769453048706,72,97,30,1428960,1714943
1.4415113925933838,72,97,30,1428925,1714965
1.4605433940887451,72,97,29,1428962,1714975
1.481372356414795,72,97,28,1428945,1714957
1.502243995666504,72,97,28,1428935,1714876
1.521416425704956,72,97,28,1428843,1714919
1.5404858589172363,72,97,27,1428938,1714923
1.5612709522247314,72,97,27,1428968,1714931
1.5819926261901855,72,97,26,1429000,1714971
1.6010453701019287,72,97,26,1429011,1714956
1.621778964996338,72,97,27,1428975,1714982
1.6409296989440918,72,97,29,1429001,1715010
1.6617209911346436,72,97,33,1428990,1715040
1.680720567703247,72,97,38,1428981,1715147
1.7014944553375244,72,97,43,1428980,1715198
1.7206652164459229,72,97,49,1428986,1715239
1.7413520812988281,72,97,53,1428971,1715233
1.7620422840118408,72,97,56,1429057,1715232
1.7811641693115234,72,97,56,1429077,1715166
1.801856279373169,72,97,55,1429063,1715167
1.8208897113800049,72,97,53,1429030,1715144
1.8416337966918945,72,97,51,1428998,1715162
1.86073899269104,72,97,48,1429005,1715190
1.8815174102783203,72,97,45,1428996,1715227
1.9004929065704346,72,97,43,1429008,1715269
1.9211981296539307,72,97,41,1429060,1715326
1.942131519317627,72,97,40,1429098,1715281
1.961366891860962,72,97,39,1428978,1715318
1.9803671836853027,72,97,38,1429009,1715325
2.0010998249053955,72,97,38,1428956,1715173
2.021916151046753,72,97,39,1428795,1714915
2.041015625,72,97,39,1428740,1714736
2.0617213249206543,72,97,39,1428727,1714594
2.080847978591919,72,97,39,1428765,1714548
2.1016838550567627,72,97,38,1428779,1714552
2.1207363605499268,72,97,37,1428788,1714550
2.141493320465088,72,97,36,1428772,1714628
2.1607227325439453,72,97,35,1428779,1714745
2.181614398956299,72,97,34,1428872,1714794
2.2006332874298096,72,97,33,1428856,1714806
2.221395969390869,72,97,32,1428854,1714907
2.240413188934326,72,97,31,1428797,1714898
2.2611544132232666,72,97,30,1428785,1714886
2.280158519744873,72,97,29,1428820,1714844
2.3009297847747803,72,97,28,1428800,1714780
2.321725606918335,72,97,28,1428806,1714714
2.340895175933838,72,97,27,1428793,1714762
2.3616526126861572,72,97,27,1428829,1714730
2.380725145339966,72,97,26,1428819,1714747
2.401606559753418,72,97,26,1428880,1714773
2.4208102226257324,72,97,26,1428884,1714838
2.441567897796631,72,97,27,1428914,1714862
2.46077823638916,72,97,30,1428907,1714892
2.4816465377807617,72,97,34,1428922,1714962
2.5007200241088867,72,97,40,1428924,1714939
2.5215280055999756,72,97,45,1428944,1714957
2.540693521499634,72,97,50,1428923,1714947
2.5614264011383057,72,97,54,1428949,1714922
2.5806796550750732,72,97,57,1428965,1714956
2.60166335105896,72,97,57,1428957,1714956
2.6209003925323486,72,97,56,1428876,1715057
2.6400222778320312,72,97,54,1428924,1715070
2.660897731781006,72,97,51,1428949,1715062
2.680030345916748,72,97,48,1428906,1715103
2.7008793354034424,72,97,45,1428970,1715135
2.719973087310791,72,97,43,1428991,1715167
2.740886926651001,72,97,41,1428916,1715175
2.760082244873047,72,97,40,1428920,1715176
2.7810094356536865,72,97,40,1428779,1714986
2.8001437187194824,72,97,40,1428627,1714774
2.8210318088531494,72,97,40,1428579,1714651
2.8402068614959717,72,97,40,1428618,1714508
2.86098575592041,72,97,40,1428623,1714554
2.880082845687866,72,97,40,1428627,1714571
2.9014439582824707,72,97,40,1428779,1714530
2.920051097869873,72,97,40,1428720,1714646
2.941260576248169,72,97,39,1428740,1714609
2.9606540203094482,72,97,38,1428854,1714801
2.9814789295196533,72,97,36,1428891,1714834
3.0004851818084717,72,97,35,1428887,1714829
3.021199941635132,72,97,34,1428859,1714812
3.040393114089966,72,97,32,1428805,1714741
3.0613248348236084,72,97,31,1428832,1714791
3.0803651809692383,72,97,30,1428838,1714739
3.1012935638427734,72,97,29,1428782,1714714
3.1204185485839844,72,97,29,1428839,1714803
3.1411898136138916,72,97,28,1428838,1714769
3.16021990776062,72,97,28,1428843,1714764
3.181046962738037,72,97,27,1428845,1714820
3.2002012729644775,72,97,27,1428843,1714740
3.221104145050049,72,97,28,1428957,1714867
3.2401154041290283,72,97,31,1428897,1714817
3.2608892917633057,72,97,35,1428860,1714935
3.279937982559204,72,97,40,1428854,1714912
3.3006367683410645,72,97,44,1428813,1715009
3.3196804523468018,72,97,50,1428912,1715025
3.3409781455993652,72,97,54,1428895,1714906
3.3601839542388916,72,97,56,1428956,1714921
3.381532907485962,72,97,56,1428922,1714915
3.4007678031921387,72,97,55,1428867,1714999
3.420060157775879,72,97,67,1428879,1714945
3.4407715797424316,72,97,61,1428903,1714947
3.4599573612213135,72,97,56,1428891,1714993
3.481025457382202,72,97,50,1428902,1714969
3.500234842300415,72,97,45,1428964,1715075
3.52107834815979,72,97,40,1428999,1715075
3.54022479057312,72,97,38,1428987,1715067
3.5610339641571045,72,97,36,1428928,1715028
3.580310344696045,72,97,36,1428819,1714921
3.6011269092559814,72,97,36,1428689,1714659
3.620490550994873,72,97,37,1428497,1714518
3.6401164531707764,72,97,37,1428557,1714321
3.65960693359375,72,97,37,1428522,1714371
3.6806516647338867,72,97,37,1428564,1714293
3.6998543739318848,72,97,35,1428589,1714393
3.72062611579895,72,97,34,1428607,1714329
3.739661455154419,72,97,31,1428611,1714507
3.7604947090148926,72,97,29,1428614,1714556
3.779707908630371,72,97,27,1428676,1714556
3.80049991607666,72,97,24,1428661,1714595
3.8195767402648926,72,97,22,1428658,1714644
3.8404531478881836,72,97,20,1428616,1714664
3.859611988067627,72,97,19,1428618,1714647
3.8803491592407227,72,97,17,1428589,1714655
3.899489402770996,72,97,16,1428583,1714627
3.9203102588653564,72,97,15,1428576,1714641
3.939333438873291,72,97,15,1428659,1714669
3.9600863456726074,72,97,14,1428717,1714672
3.9810028076171875,72,97,13,1428751,1714661
4.000173568725586,72,97,13,1428680,1714758
4.0191967487335205,72,97,13,1428773,1714761
4.040058135986328,72,97,16,1428806,1714760
4.059180974960327,72,97,23,1428792,1714798
4.079997777938843,72,97,32,1428800,1714808
4.100745439529419,72,97,41,1428811,1714730
4.119945049285889,72,97,52,1428780,1714764
4.140793323516846,72,97,62,1428804,1714749
4.160027265548706,72,97,69,1428750,1714875
4.17922568321228,72,97,72,1428761,1714870
4.200171709060669,72,97,71,1428772,1714908
4.219433307647705,72,97,68,1428781,1714847
4.240244150161743,73,97,59,1428763,1714907
4.2593841552734375,73,97,53,1428763,1714924
4.280260801315308,73,97,49,1428799,1714919
4.299418926239014,73,97,44,1428821,1714979
4.320186614990234,73,97,41,1428812,1715023
4.339398384094238,73,97,40,1428839,1715015
4.360260963439941,73,97,38,1428850,1715046
4.37938666343689,73,97,38,1428816,1715048
4.400250673294067,73,97,39,1428710,1714841
4.419423580169678,73,97,39,1428571,1714633
4.440155506134033,73,97,39,1428504,1714478
4.4593665599823,73,97,39,1428479,1714411
4.4803245067596436,73,97,38,1428463,1714318
4.499541997909546,73,97,36,1428580,1714275
4.520297288894653,73,97,33,1428554,1714232
4.539492130279541,73,97,31,1428553,1714334
4.560358285903931,73,97,28,1428649,1714406
4.579581260681152,73,97,26,1428677,1714501
4.600349187850952,73,97,23,1428688,1714525
4.619716167449951,73,97,21,1428724,1714612
4.640564918518066,73,97,19,1428730,1714671
4.659588575363159,73,97,18,1428737,1714654
4.680495977401733,73,97,16,1428748,1714673
4.699627637863159,73,97,15,1428714,1714606
4.720493316650391,73,97,14,1428695,1714649
4.739627838134766,73,97,14,1428700,1714634
4.760511636734009,73,97,13,1428723,1714619
4.779675483703613,73,97,12,1428717,1714677
4.8004772663116455,73,97,12,1428749,1714727
4.819547891616821,73,97,11,1428774,1714665
4.8404107093811035,73,97,13,1428785,1714724
4.8595967292785645,73,97,17,1428792,1714751
4.880409479141235,73,97,24,1428802,1714770
4.89960241317749,73,97,34,1428782,1714783
4.9204535484313965,73,97,43,1428797,1714792
4.939474105834961,73,97,54,1428800,1714770
4.960215091705322,73,97,63,1428807,1714746
4.9794464111328125,73,97,68,1428780,1714742
5.000218629837036,73,97,69,1428816,1714774
5.019360065460205,73,97,67,1428783,1714782
5.040205478668213,75,97,64,1428805,1714779
5.059421062469482,75,97,60,1428814,1714828
