time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.00471043586730957,70,98,21,57272,14339
0.04362034797668457,70,98,20,1146860,1146818
0.08167719841003418,70,98,20,1989757,2260941
0.12289953231811523,70,98,19,1997175,2552249
0.16236662864685059,70,98,19,1997187,2552218
0.2018728256225586,70,98,19,1997128,2552196
0.24312067031860352,70,98,18,1997076,2552092
0.28347158432006836,70,98,18,1997102,2552127
0.32431864738464355,70,98,19,1997059,2552062
0.36308860778808594,70,98,19,1997087,2552131
0.40393924713134766,70,98,21,1997073,2552123
0.4448113441467285,70,98,24,1997115,2552164
0.4835474491119385,70,98,30,1997053,2552073
0.5243816375732422,70,98,37,1997092,2552104
0.5631465911865234,70,98,44,1997061,2552087
0.6040322780609131,70,98,51,1997102,2552126
0.6448745727539062,70,98,58,1997039,2552068
0.6835973262786865,70,98,62,1997102,2552146
0.7244672775268555,70,98,64,1997072,2552149
0.7653322219848633,70,98,64,1997108,2552149
0.8040614128112793,70,98,62,1997067,2552129
0.8449020385742188,70,98,60,1997118,2552161
0.8836522102355957,70,98,57,1997126,2552213
0.924635648727417,70,98,54,1997111,2552189
0.964181661605835,70,98,52,1997107,2552198
1.0037310123443604,70,98,49,1997096,2552139
1.043247938156128,70,98,47,1997072,2552088
1.0845091342926025,70,98,45,1997062,2552069
1.1241164207458496,70,98,44,1997075,2552076
1.1644835472106934,70,98,44,1997086,2552103
1.2040305137634277,70,98,43,1997070,2552105
1.2447879314422607,70,98,43,1997070,2552167
1.2848739624023438,70,98,44,1997025,2552141
1.3238306045532227,70,98,43,1997076,2552162
1.3649768829345703,70,98,42,1997062,2552142
1.4043612480163574,70,98,41,1997048,2552120
1.4454658031463623,70,98,40,1997068,2552102
1.4848520755767822,70,98,38,1997046,2552083
1.5256760120391846,70,98,36,1997073,2552143
1.5654852390289307,70,98,34,1997018,2552081
1.6049206256866455,70,98,32,1997019,2552032
1.644437313079834,70,98,30,1997017,2552072
1.685624599456787,70,98,29,1996999,2552081
1.72501540184021,70,98,28,1997014,2552087
1.7660987377166748,70,98,28,1997053,2552078
1.8054497241973877,70,98,27,1997071,2552057
1.8448083400726318,70,98,27,1997030,2552020
1.8875582218170166,70,98,27,1997021,2551977
1.9262819290161133,70,98,26,1996962,2551913
1.9649090766906738,70,98,25,1997010,2551970
2.0060036182403564,70,98,24,1996990,2551995
2.0454351902008057,70,98,23,1996982,2551993
2.0861802101135254,70,98,22,1997015,2552021
2.126941204071045,70,98,20,1997003,2551986
2.1654646396636963,70,98,19,1996971,2551976
2.206606149673462,70,98,19,1996995,2551983
2.246065139770508,70,98,18,1996993,2551951
2.285496473312378,70,98,17,1997020,2551979
2.3265228271484375,70,98,17,1997031,2552024
2.3660571575164795,70,98,17,1997010,2552015
2.4070966243743896,70,98,19,1996984,2551992
2.4467856884002686,70,98,23,1996988,2552041
2.4878766536712646,70,98,29,1997028,2552018
2.5267858505249023,70,98,37,1997007,2552056
2.5676324367523193,70,98,45,1997064,2552071
2.6072518825531006,70,98,52,1997022,2552077
2.646986246109009,70,98,59,1997014,2552027
2.6866493225097656,70,98,63,1996965,2551933
2.726316213607788,70,98,64,1996957,2551893
2.7676894664764404,70,98,64,1996962,2551897
2.8073527812957764,70,98,63,1996967,2551925
2.847014904022217,70,98,59,1996987,2551938
2.8866147994995117,70,98,57,1996979,2551937
2.9279351234436035,70,98,54,1996973,2551931
2.9675111770629883,70,98,52,1996977,2551921
3.0071256160736084,70,98,50,1996991,2551959
3.048377275466919,70,98,48,1996977,2551939
3.0879058837890625,70,98,46,1996999,2551963
3.1274423599243164,70,98,45,1996987,2551974
3.1687662601470947,70,98,45,1996993,2551985
3.208278179168701,70,98,45,1997000,2552004
3.2478086948394775,70,98,44,1997000,2551992
3.2874486446380615,70,98,44,1997021,2552025
3.3287174701690674,70,98,43,1997002,2552007
3.3682830333709717,70,98,42,1997012,2552016
3.407879590988159,70,98,40,1997033,2552048
3.4490833282470703,70,98,39,1997030,2552034
3.488604784011841,70,98,37,1997024,2551984
3.5282516479492188,70,98,36,1996981,2551896
3.569491147994995,70,98,34,1996974,2551885
3.6090404987335205,70,98,32,1996969,2551918
3.6485631465911865,70,98,31,1996965,2551903
3.6880500316619873,70,98,30,1996992,2551899
3.729241132736206,70,98,29,1996986,2551959
3.76874041557312,70,98,28,1996970,2551930
3.808284044265747,70,98,28,1996986,2551916
3.849526882171631,70,98,28,1996974,2551942
3.889319658279419,70,98,27,1996982,2551932
3.9294557571411133,70,98,27,1997040,2551931
3.969064235687256,70,98,27,1996986,2551940
4.010521411895752,70,98,26,1997011,2551959
4.050334930419922,70,98,26,1997004,2551988
4.090161085128784,70,98,25,1997000,2551999
4.130023241043091,70,98,25,1997011,2552003
4.169922113418579,70,98,24,1997040,2552001
4.2098517417907715,70,98,23,1997053,2551987
4.249917030334473,70,98,22,1997031,2551981
4.289743900299072,70,98,21,1997023,2552001
4.329710245132446,70,98,21,1996996,2551891
4.369346380233765,70,98,22,1996964,2551869
4.410732269287109,70,98,24,1996928,2551853
4.450662851333618,70,98,29,1996930,2551862
4.490732192993164,70,98,35,1996916,2551826
4.53031325340271,70,98,42,1996968,2551867
4.569910049438477,70,98,50,1996971,2551921
4.61113166809082,70,98,57,1996962,2551900
4.650691986083984,70,98,62,1996970,2551872
4.690252780914307,70,98,64,1996954,2551901
4.731503963470459,70,98,64,1996974,2551901
4.771704912185669,70,98,63,1996998,2551927
4.8126091957092285,71,98,59,1996974,2551901
4.851377964019775,71,98,56,1997042,2551988
4.891567945480347,71,98,54,1997012,2551995
4.931103229522705,71,98,52,1997044,2551984
4.970633268356323,71,98,50,1997056,2552001
5.01189398765564,71,98,48,1997064,2552034
5.0514976978302,71,98,46,1997068,2552042
5.091001510620117,71,98,45,1997090,2552081
5.132194519042969,71,98,44,1997072,2552032
5.172194480895996,71,98,44,1997074,2551977
5.213101863861084,71,98,44,1997049,2551943
5.2519307136535645,71,98,43,1997052,2551940
5.292363405227661,71,98,43,1997037,2551970
5.331883192062378,71,98,42,1997061,2551946
5.371409177780151,71,98,40,1997076,2551990
5.412591457366943,71,98,40,1997074,2552017
5.452130556106567,71,98,38,1997093,2552012
5.491682052612305,71,98,36,1997105,2552035
5.5328590869903564,71,98,34,1997093,2552046
5.572407484054565,71,98,32,1997117,2552048
5.613230228424072,71,98,30,1997126,2552057
5.65411639213562,71,98,29,1997120,2552103
5.692720651626587,71,98,28,1997133,2552096
5.732201099395752,71,98,27,1997123,2552132
5.773412466049194,71,98,26,1997113,2552103
5.8129191398620605,71,98,25,1997147,2552108
5.852459669113159,71,98,25,1997118,2552130
5.8936522006988525,71,98,25,1997120,2552124
5.933147668838501,71,98,24,1997157,2552131
5.972681045532227,71,98,24,1997117,2552111
6.013853073120117,71,98,24,1997075,2552023
6.053362846374512,71,98,24,1997064,2551983
6.092911958694458,71,98,23,1997059,2552015
6.134149074554443,71,98,23,1997067,2552014
6.1736626625061035,71,98,23,1997104,2552054
6.214177370071411,71,98,22,1997081,2552065
6.2551915645599365,71,98,21,1997092,2552044
6.294174432754517,71,98,21,1997059,2552074
6.333690643310547,71,98,21,1997079,2552036
6.373232364654541,71,98,22,1997109,2552081
6.4155433177948,71,98,26,1997082,2552070
6.454342842102051,71,98,32,1997100,2552086
6.493722200393677,71,98,39,1997094,2552145
6.534916400909424,71,98,46,1997119,2552117
6.574413061141968,71,98,54,1997145,2552118
6.6139256954193115,71,98,59,1997113,2552152
6.655220031738281,71,98,63,1997119,2552128
6.694835662841797,71,98,64,1997126,2552162
6.734424114227295,71,98,63,1997128,2552143
6.774040937423706,71,98,62,1997132,2552143
6.815932273864746,71,98,59,1997096,2552092
6.856826305389404,71,98,56,1997098,2552050
6.8943681716918945,71,98,54,1997032,2552007
6.935563325881958,71,98,51,1997049,2552027
6.975067377090454,71,98,49,1997078,2552005
7.0145814418792725,71,98,47,1997078,2552046
7.055821657180786,71,98,45,1997070,2552038
7.095346450805664,71,98,44,1997085,2552036
7.1348371505737305,71,98,44,1997076,2552053
7.17608118057251,71,98,44,1997070,2552019
7.215836524963379,71,98,44,1997102,2552041
7.2568089962005615,71,98,44,1997084,2552050
7.296459197998047,71,98,44,1997135,2552091
7.336066007614136,71,98,43,1997109,2552096
7.376008033752441,71,98,42,1997133,2552098
7.415665626525879,71,98,41,1997113,2552110
7.455328941345215,71,98,40,1997131,2552117
7.496689558029175,71,98,38,1997128,2552118
7.536281585693359,71,98,36,1997141,2552144
7.5759642124176025,71,98,34,1997142,2552148
7.6155617237091064,71,98,32,1997151,2552159
7.656919002532959,71,98,31,1997118,2552089
7.696600914001465,71,98,30,1997079,2552016
7.736270189285278,71,98,29,1997067,2551989
7.7758543491363525,71,98,28,1997093,2552007
7.817293167114258,71,98,28,1997079,2552030
7.8568925857543945,71,98,27,1997102,2552041
7.896597385406494,71,98,27,1997094,2552051
7.936209678649902,71,98,27,1997113,2552051
7.977552890777588,71,98,26,1997076,2552040
8.017016887664795,71,98,26,1997068,2552031
8.05814242362976,71,98,26,1997111,2552059
8.096770524978638,71,98,25,1997109,2552093
8.13808298110962,71,98,25,1997101,2552057
8.177689552307129,71,98,24,1997115,2552100
8.217358827590942,71,98,24,1997125,2552102
8.256974935531616,71,98,23,1997113,2552108
8.298271417617798,71,98,22,1997113,2552109
8.337865352630615,71,98,23,1997136,2552114
8.377453565597534,71,98,25,1997117,2552113
8.41706371307373,71,98,30,1997137,2552114
8.458362817764282,71,98,36,1997098,2552090
8.497963190078735,71,98,43,1997075,2551981
8.53764271736145,71,98,51,1997061,2551990
8.578965902328491,71,98,57,1997069,2551983
8.618613004684448,71,98,61,1997079,2552042
8.658300876617432,71,98,63,1997091,2552041
8.697948694229126,71,98,63,1997101,2552075
8.73923397064209,71,98,62,1997106,2552057
8.778756618499756,71,98,59,1997122,2552067
8.818419218063354,71,98,57,1997105,2552053
8.85807180404663,71,98,54,1997114,2552069
8.899397611618042,71,98,51,1997114,2552112
8.938962697982788,71,98,49,1997148,2552135
8.978603839874268,71,98,46,1997140,2552116
9.019881963729858,71,98,45,1997150,2552111
9.059488296508789,71,98,44,1997142,2552138
9.099138259887695,71,98,43,1997146,2552128
9.13873028755188,71,98,43,1997146,2552167
9.180014371871948,71,98,43,1997146,2552134
9.220588207244873,71,98,43,1997141,2552109
9.259582757949829,71,98,43,1997155,2552127
9.299233436584473,71,98,42,1997105,2552024
9.338829755783081,71,98,41,1997113,2551987
9.380085229873657,71,98,40,1997075,2552018
9.419758081436157,71,98,39,1997080,2552025
9.459352254867554,71,98,37,1997081,2552043
9.500690698623657,71,98,35,1997093,2552029
9.540359497070312,71,98,34,1997103,2552053
9.579996824264526,71,98,32,1997106,2552030
9.619605302810669,71,98,31,1997106,2552068
9.66095495223999,71,98,29,1997120,2552048
9.7005934715271,71,98,28,1997116,2552087
9.74020791053772,71,98,27,1997127,2552065
9.779902219772339,71,98,27,1997131,2552084
9.82122540473938,71,98,26,1997139,2552078
9.860842227935791,71,98,26,1997149,2552114
9.90053129196167,71,98,25,1997152,2552116
9.940174341201782,71,98,25,1997137,2552127
9.981486797332764,71,98,25,1997152,2552107
10.021114587783813,71,98,24,1997157,2552153
10.06086802482605,71,98,24,1997170,2552142
10.100564241409302,71,98,24,1997119,2552057
10.141855239868164,71,98,24,1997104,2551993
10.181432723999023,71,98,23,1997100,2552024
10.2211172580719,71,98,23,1997119,2552030
10.260634660720825,71,98,22,1997154,2552030
10.300280332565308,71,98,22,1997132,2552057
