time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.004840850830078125,73,98,20,57877,14462
0.043586015701293945,73,98,20,1144691,1147387
0.08249473571777344,73,98,20,1161239,1717234
0.12166190147399902,73,98,20,1161282,1718861
0.16117405891418457,73,98,21,1161285,1718855
0.202378511428833,73,98,23,1161208,1718826
0.24269342422485352,73,98,29,1160995,1718507
0.28359413146972656,73,98,36,1160860,1718253
0.32244324684143066,73,98,44,1160839,1718113
0.36335229873657227,73,98,55,1160904,1718190
0.4021432399749756,73,98,65,1160991,1718304
0.4430849552154541,73,98,73,1161022,1718343
0.48186755180358887,73,98,79,1160987,1718301
0.5227706432342529,73,98,80,1160966,1718262
0.5636868476867676,73,98,79,1160946,1718213
0.6024742126464844,73,98,77,1160938,1718178
0.6434001922607422,73,98,73,1160947,1718185
0.6821796894073486,73,98,69,1160951,1718203
0.7231192588806152,73,98,65,1160974,1718189
0.7618861198425293,73,98,61,1160986,1718209
0.8027863502502441,73,98,58,1160987,1718245
0.8415656089782715,73,98,55,1160997,1718303
0.8824777603149414,73,98,54,1161030,1718339
0.9222331047058105,73,98,52,1160980,1718262
0.9617774486541748,73,98,52,1160803,1717994
1.0013384819030762,73,98,51,1160668,1717714
1.0409867763519287,73,98,51,1160643,1717623
1.082251787185669,73,98,51,1160704,1717698
1.121807336807251,73,98,52,1160789,1717859
1.1613919734954834,73,98,52,1160829,1717949
1.2009248733520508,73,98,52,1160817,1717945
1.240795612335205,73,98,51,1160773,1717884
1.282036542892456,73,98,50,1160762,1717845
1.321645975112915,73,98,48,1160775,1717884
1.361217737197876,73,98,46,1160821,1717920
1.400752067565918,73,98,43,1160858,1718033
1.4420406818389893,73,98,40,1160875,1718080
1.4815971851348877,73,98,38,1160872,1718143
1.521160364151001,73,98,35,1160897,1718202
1.5607471466064453,73,98,33,1160906,1718277
1.6019885540008545,73,98,31,1160931,1718303
1.6415224075317383,73,98,29,1160950,1718391
1.6810951232910156,73,98,28,1160883,1718285
1.7206714153289795,73,98,27,1160674,1717972
1.7618982791900635,73,98,26,1160572,1717717
1.801438570022583,73,98,25,1160588,1717700
1.8410348892211914,73,98,24,1160654,1717766
1.8805851936340332,73,98,23,1160708,1717895
1.9218580722808838,73,98,22,1160748,1717973
1.9613909721374512,73,98,20,1160740,1718035
2.0009636878967285,73,98,19,1160727,1718028
2.0405380725860596,73,98,18,1160717,1718057
2.0817666053771973,73,98,20,1160755,1718104
2.1219635009765625,73,98,26,1160804,1718243
2.162985324859619,73,98,34,1160853,1718330
2.2018275260925293,73,98,43,1160859,1718375
2.2401387691497803,73,98,53,1160883,1718407
2.281364917755127,73,98,62,1160861,1718450
2.320990562438965,73,98,69,1160883,1718466
2.3605711460113525,73,98,73,1160877,1718496
2.4001235961914062,73,98,75,1160905,1718508
2.441439151763916,73,98,74,1160903,1718512
2.480999231338501,73,98,72,1160746,1718273
2.520585775375366,73,98,69,1160581,1718045
2.560166358947754,73,98,65,1160558,1717955
2.6015045642852783,73,98,61,1160601,1717950
2.6410818099975586,73,98,57,1160632,1718022
2.6807050704956055,73,98,54,1160676,1718118
2.720242738723755,73,98,51,1160689,1718156
2.761493444442749,73,98,48,1160661,1718081
