time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.004878044128417969,67,97,24,57254,14307
0.04359936714172363,67,97,23,1146892,1146803
0.08240962028503418,67,97,23,1986580,2260677
0.122589111328125,67,97,22,1990746,2546332
0.16202354431152344,67,97,22,1990728,2546290
0.20173382759094238,67,97,21,1990753,2546290
0.2426285743713379,67,97,21,1990768,2546309
0.28345251083374023,67,97,20,1990753,2546325
0.32422757148742676,67,97,20,1990733,2546269
0.36300230026245117,67,97,19,1990711,2546304
0.40381407737731934,67,97,19,1990707,2546307
0.44260358810424805,67,97,20,1990758,2546379
0.4835634231567383,67,97,23,1990757,2546350
0.5243828296661377,67,97,28,1990730,2546376
0.5630290508270264,67,97,35,1990750,2546356
0.6038625240325928,67,97,42,1990779,2546429
0.6446521282196045,67,97,51,1990723,2546353
0.683373212814331,67,97,59,1990785,2546418
0.7242116928100586,67,97,64,1990756,2546376
0.765106201171875,67,97,68,1990740,2546291
0.8038074970245361,67,97,69,1990677,2546259
0.8446612358093262,67,97,69,1990720,2546284
0.8833608627319336,67,97,68,1990725,2546316
0.9241988658905029,67,97,66,1990707,2546289
0.9650628566741943,67,97,63,1990723,2546311
1.0037925243377686,67,97,61,1990727,2546335
1.0433342456817627,67,97,58,1990734,2546328
1.0844917297363281,67,97,56,1990732,2546322
1.1240332126617432,67,97,53,1990733,2546355
1.1635181903839111,67,97,51,1990736,2546370
1.2050514221191406,67,97,48,1990746,2546390
1.2458434104919434,67,97,47,1990775,2546398
1.2845945358276367,67,97,45,1990733,2546402
1.3247044086456299,67,97,44,1990753,2546327
1.3640825748443604,67,97,44,1990779,2546379
1.4035329818725586,67,97,43,1990798,2546391
1.446033239364624,67,97,42,1990748,2546387
1.484715461730957,67,97,41,1990792,2546452
1.5240018367767334,67,97,40,1990751,2546480
1.5649778842926025,67,97,39,1990748,2546467
1.6043472290039062,67,97,37,1990740,2546386
1.6453747749328613,67,97,35,1990741,2546289
1.6847543716430664,67,97,34,1990746,2546265
1.7242469787597656,67,97,32,1990703,2546294
1.7653560638427734,67,97,31,1990686,2546278
1.8047683238983154,67,97,30,1990696,2546275
1.8442156314849854,67,97,29,1990728,2546290
1.88531494140625,67,97,28,1990718,2546325
1.9247205257415771,67,97,27,1990697,2546324
1.9658372402191162,67,97,27,1990694,2546305
2.005222797393799,67,97,26,1990737,2546272
2.0446395874023438,67,97,25,1990741,2546317
2.085724115371704,67,97,25,1990716,2546364
2.1252005100250244,67,97,24,1990716,2546323
2.166269302368164,67,97,24,1990740,2546323
2.2056803703308105,67,97,23,1990760,2546338
2.2451555728912354,67,97,22,1990736,2546371
2.286243200302124,67,97,22,1990728,2546372
2.3256986141204834,67,97,21,1990754,2546359
2.3651225566864014,67,97,21,1990760,2546371
2.4062068462371826,67,97,20,1990749,2546413
2.446053981781006,67,97,20,1990742,2546374
2.486908197402954,67,97,19,1990762,2546363
2.526343822479248,67,97,19,1990706,2546291
2.565737009048462,67,97,19,1990686,2546273
2.6068685054779053,67,97,19,1990679,2546234
2.6467955112457275,67,97,21,1990674,2546234
2.6876003742218018,67,97,24,1990723,2546247
2.7270820140838623,67,97,29,1990719,2546260
2.7664825916290283,67,97,36,1990751,2546270
2.8058886528015137,67,97,43,1990742,2546298
2.8469808101654053,67,97,51,1990722,2546325
2.886474847793579,67,97,57,1990716,2546271
2.9275569915771484,67,97,62,1990743,2546267
2.966965436935425,67,97,65,1990743,2546284
3.0064103603363037,67,97,65,1990724,2546323
3.04787278175354,67,97,65,1990724,2546344
3.0886943340301514,67,97,63,1990705,2546286
3.1263508796691895,67,97,61,1990738,2546343
3.1674585342407227,67,97,59,1990748,2546365
3.2068307399749756,67,97,57,1990692,2546331
3.2479960918426514,67,97,54,1990724,2546319
3.2874834537506104,67,97,52,1990744,2546339
3.3269872665405273,67,97,49,1990735,2546358
3.3681395053863525,67,97,47,1990703,2546247
3.4076316356658936,67,97,45,1990714,2546230
3.4494330883026123,67,97,44,1990712,2546220
3.4881484508514404,67,97,43,1990710,2546250
3.5276358127593994,67,97,42,1990702,2546221
3.5670855045318604,67,97,41,1990723,2546268
3.608245372772217,67,97,41,1990706,2546283
3.647696018218994,67,97,40,1990697,2546270
3.6871936321258545,67,97,40,1990724,2546254
3.728341579437256,67,97,38,1990718,2546300
3.7677924633026123,67,97,37,1990702,2546297
3.808985471725464,67,97,35,1990722,2546305
3.848994255065918,67,97,34,1990729,2546276
3.889835834503174,67,97,32,1990721,2546310
3.929022789001465,67,97,31,1990723,2546254
3.968512535095215,67,97,29,1990751,2546329
4.00797700881958,67,97,28,1990735,2546369
4.04911470413208,67,97,27,1990710,2546346
4.08860969543457,67,97,26,1990743,2546358
4.128068923950195,67,97,25,1990760,2546364
4.169219017028809,67,97,24,1990723,2546349
4.208714723587036,67,97,24,1990717,2546262
4.250827074050903,67,97,23,1990724,2546236
4.289537668228149,67,97,23,1990679,2546227
4.328760385513306,67,97,22,1990690,2546206
4.369922876358032,67,97,21,1990704,2546232
4.409436464309692,67,97,21,1990720,2546270
4.4489006996154785,67,97,20,1990714,2546279
4.490123271942139,67,97,20,1990719,2546249
4.529587030410767,67,97,19,1990733,2546267
4.569037437438965,67,97,18,1990704,2546306
