time,Reflect: Red,Reflect: IR
0.0036683082580566406,1704936,1990059
0.00736236572265625,1704938,1990078
0.011091470718383789,1704937,1990102
0.01488041877746582,1704949,1990122
0.018618106842041016,1704958,1990134
0.022373676300048828,1704962,1990141
0.0261228084564209,1704965,1990155
0.0298306941986084,1704981,1990168
0.03347468376159668,1704964,1990164
0.0370640754699707,1704912,1990114
0.04066729545593262,1704914,1990098
0.04432940483093262,1704932,1990092
0.047081947326660156,1704948,1990066
0.049757957458496094,1704936,1990042
0.05243492126464844,1704966,1990081
0.05525469779968262,1704969,1990077
0.05801749229431152,1704961,1990077
0.060866355895996094,1704949,1990075
0.06372666358947754,1704952,1990074
0.06646490097045898,1704967,1990094
0.06914019584655762,1704982,1990107
0.07187342643737793,1704978,1990117
0.07469773292541504,1704998,1990134
0.07744717597961426,1704984,1990134
0.0802154541015625,1705001,1990163
0.08310866355895996,1705008,1990188
0.08596110343933105,1705002,1990182
0.08873462677001953,1705015,1990198
0.09148788452148438,1705016,1990204
0.0943143367767334,1705025,1990224
0.09714889526367188,1705035,1990232
0.10009574890136719,1704981,1990130
0.10311603546142578,1705012,1990135
0.1219637393951416,1704881,1990096
0.16040611267089844,1704992,1990057
0.200242280960083,1704979,1990039
0.24029755592346191,1704999,1990054
0.2801852226257324,1705030,1990126
0.3200521469116211,1705007,1990112
0.36040449142456055,1704971,1990098
0.4004197120666504,1704992,1990079
0.4403188228607178,1704981,1990085
0.48018431663513184,1705009,1990086
0.5200464725494385,1705014,1990118
0.5599403381347656,1705001,1990127
0.600658655166626,1704997,1990095
0.6405572891235352,1705024,1990101
0.680455207824707,1705044,1990156
0.7203352451324463,1705039,1990198
0.7602400779724121,1705027,1990188
0.8001668453216553,1705025,1990178
0.8400430679321289,1705034,1990179
0.883122444152832,1705029,1990126
0.9238219261169434,1705051,1990185
0.9621860980987549,1705040,1990161
1.0013606548309326,1704971,1990137
1.0421879291534424,1704965,1990123
1.0825233459472656,1705001,1990122
1.1229729652404785,1705005,1990166
1.1619200706481934,1705014,1990076
1.2024002075195312,1704980,1990100
1.2428417205810547,1705037,1990117
1.2832927703857422,1705045,1990131
1.3238141536712646,1705055,1990114
1.365734338760376,1705042,1990123
1.4024922847747803,1704993,1990081
1.4430813789367676,1705052,1990048
1.4811534881591797,1705015,1990109
1.5219707489013672,1705017,1990062
1.5630838871002197,1705033,1990094
1.603515625,1705086,1990099
1.6422119140625,1705031,1990196
1.6827983856201172,1705016,1990187
1.7232565879821777,1705010,1990189
1.7616100311279297,1705038,1990217
1.8020391464233398,1705088,1990226
1.8424623012542725,1705062,1990189
1.882760763168335,1705044,1990148
1.9215714931488037,1704999,1990190
1.961045503616333,1705047,1990217
2.0019285678863525,1705089,1990141
2.0410473346710205,1705071,1990161
2.0820462703704834,1705017,1990140
2.122469902038574,1705035,1990195
2.16306471824646,1705080,1990178
2.201428174972534,1705021,1990181
2.241851806640625,1705087,1990167
2.282313108444214,1705120,1990170
2.32326340675354,1705133,1990142
2.3617947101593018,1705115,1990134
2.401278257369995,1705085,1990173
2.4419524669647217,1705091,1990223
2.48130202293396,1705081,1990231
2.5204203128814697,1705116,1990241
2.5620601177215576,1705131,1990240
2.6025335788726807,1705123,1990216
2.6430912017822266,1705137,1990151
2.6815402507781982,1705171,1990215
2.7219974994659424,1705162,1990196
2.7625045776367188,1705104,1990131
2.8029723167419434,1705102,1990176
2.8415045738220215,1705123,1990239
2.8821160793304443,1705119,1990236
2.9217371940612793,1705083,1990113
2.962277412414551,1705137,1990130
3.0014495849609375,1705146,1990207
3.0405635833740234,1705156,1990217
3.082397222518921,1705137,1990230
3.1207306385040283,1705148,1990144
3.161463499069214,1705126,1990192
3.201977491378784,1705098,1990203
3.2424259185791016,1705145,1990244
3.280900001525879,1705098,1990220
3.321401357650757,1705091,1990213
3.3619132041931152,1705113,1990297
3.401092290878296,1705101,1990305
