time,Reflect: Red,Reflect: IR
1.3926732540130615,1707447,1997672
1.432931900024414,1707442,1997664
1.4734489917755127,1707469,1997732
1.5139503479003906,1707440,1997710
1.5543830394744873,1707472,1997737
1.5926952362060547,1707471,1997729
1.6331517696380615,1707480,1997748
1.6736669540405273,1707481,1997762
1.7135796546936035,1707504,1997782
1.752939224243164,1707501,1997797
1.792140007019043,1707516,1997802
1.8337783813476562,1707494,1997852
1.8721287250518799,1707549,1997876
1.9126946926116943,1707543,1997848
1.9533288478851318,1707498,1997766
1.9938993453979492,1707441,1997628
2.0325686931610107,1707438,1997611
2.0730464458465576,1707483,1997662
2.1135292053222656,1707475,1997660
2.154064893722534,1707506,1997700
2.1924996376037598,1707495,1997711
2.233269453048706,1707512,1997741
2.2738754749298096,1707496,1997681
2.312260866165161,1707498,1997701
2.3526217937469482,1707511,1997696
2.391737937927246,1707500,1997729
2.4322304725646973,1707524,1997785
2.4728832244873047,1707555,1997806
2.5133895874023438,1707509,1997798
2.5517377853393555,1707561,1997835
2.592167854309082,1707569,1997847
2.632620334625244,1707588,1997873
2.6731579303741455,1707589,1997886
2.713740587234497,1707583,1997881
2.7522060871124268,1707518,1997741
2.7916033267974854,1707513,1997692
2.8307995796203613,1707525,1997656
2.8703153133392334,1707517,1997681
2.911139488220215,1707529,1997723
2.9516820907592773,1707551,1997738
2.9922192096710205,1707542,1997707
3.0327465534210205,1707559,1997763
3.0731847286224365,1707546,1997734
3.1116511821746826,1707562,1997783
3.1514458656311035,1707590,1997761
3.1906070709228516,1707598,1997782
3.233734607696533,1707589,1997802
3.2725203037261963,1707606,1997864
3.31314754486084,1707608,1997844
3.351016044616699,1707589,1997843
3.391826629638672,1707619,1997903
3.431199550628662,1707629,1997931
3.4717164039611816,1707655,1997944
3.512169599533081,1707683,1997997
3.5526206493377686,1707660,1997947
3.5930471420288086,1707644,1997855
3.6314198970794678,1707589,1997750
3.672168016433716,1707585,1997708
3.7128169536590576,1707588,1997737
3.7517752647399902,1707595,1997755
3.7924132347106934,1707625,1997787
3.831813335418701,1707651,1997820
3.870974063873291,1707639,1997813
3.9103505611419678,1707632,1997837
3.9512760639190674,1707674,1997843
3.991835355758667,1707674,1997856
4.0324883460998535,1707650,1997867
4.070876121520996,1707680,1997915
4.111423015594482,1707661,1997924
4.15205192565918,1707692,1997940
4.192527532577515,1707687,1997926
4.230994701385498,1707708,1997974
4.272479772567749,1707710,1997960
4.311021327972412,1707727,1997987
4.3507771492004395,1707765,1998016
4.389921188354492,1707757,1997987
4.431440353393555,1707723,1997935
4.4719157218933105,1707673,1997810
4.512447118759155,1707660,1997761
4.550865411758423,1707672,1997770
4.591318845748901,1707705,1997805
4.631749391555786,1707688,1997790
4.670436382293701,1707694,1997843
4.710990905761719,1707703,1997850
4.7517595291137695,1707711,1997833
4.790807247161865,1707733,1997866
4.831594705581665,1707720,1997870
4.869954586029053,1707712,1997849
4.910985469818115,1707735,1997880
4.952308416366577,1707723,1997935
4.9911229610443115,1707731,1997907
5.031729698181152,1707750,1997928
5.0698325634002686,1707747,1997960
5.110722303390503,1707748,1997955
5.151743173599243,1707773,1997985
5.190147638320923,1707780,1998005
5.231097459793091,1707740,1997940
5.271369457244873,1707712,1997848
5.312219619750977,1707690,1997781
5.349491596221924,1707664,1997789
5.39030122756958,1707690,1997776
5.429488897323608,1707696,1997783
5.470749378204346,1707698,1997765
5.5112624168396,1707695,1997796
5.551789283752441,1707676,1997761
5.590125322341919,1707666,1997763
5.630579233169556,1707646,1997738
5.671540975570679,1707672,1997801
5.710615158081055,1707683,1997795
5.75117301940918,1707702,1997839
5.79029655456543,1707671,1997807
5.830904245376587,1707736,1997878
5.869848728179932,1707745,1997835
5.909074544906616,1707733,1997869
5.951105356216431,1707776,1997892
5.991724252700806,1707758,1997904
6.030127286911011,1707744,1997928
6.070615768432617,1707742,1997877
6.111083745956421,1707700,1997785
6.151655912399292,1707680,1997728
6.190291881561279,1707651,1997695
6.23081374168396,1707682,1997744
6.271340847015381,1707671,1997740
6.310783386230469,1707709,1997786
6.349238634109497,1707704,1997768
6.390094518661499,1707702,1997805
6.429261684417725,1707701,1997813
6.471492767333984,1707723,1997829
6.5100250244140625,1707702,1997802
6.550616025924683,1707723,1997866
6.591068744659424,1707715,1997840
6.629371643066406,1707759,1997911
6.6698408126831055,1707757,1997912
6.710290193557739,1707799,1997957
6.749835252761841,1707782,1997940
6.790833234786987,1707800,1997974
