time,Reflect: Red,Reflect: IR
2.672699451446533,1705695,1990688
2.713212490081787,1705715,1990720
2.7537436485290527,1705705,1990723
2.79268479347229,1705694,1990704
2.832130193710327,1705740,1990755
2.87131404876709,1705741,1990761
2.9129724502563477,1705748,1990732
2.9535748958587646,1705725,1990752
2.9919536113739014,1705739,1990756
3.03243350982666,1705733,1990768
3.0730624198913574,1705749,1990778
3.113610029220581,1705704,1990730
3.1519479751586914,1705701,1990705
3.193035364151001,1705719,1990705
3.2335219383239746,1705724,1990666
3.2718324661254883,1705711,1990668
3.313086748123169,1705728,1990693
3.3537561893463135,1705758,1990721
3.392134189605713,1705724,1990740
3.4326794147491455,1705746,1990759
3.473151683807373,1705710,1990706
3.5115067958831787,1705757,1990743
3.551985025405884,1705771,1990773
3.592543125152588,1705788,1990791
3.633057117462158,1705764,1990744
3.6735658645629883,1705797,1990824
3.7119998931884766,1705779,1990809
3.752448081970215,1705801,1990847
3.792999267578125,1705790,1990819
3.8326468467712402,1705800,1990845
3.873443365097046,1705811,1990860
3.911715269088745,1705820,1990905
3.952098846435547,1705782,1990833
3.9913699626922607,1705772,1990768
4.030261993408203,1705741,1990730
4.0697784423828125,1705769,1990760
4.111980438232422,1705751,1990686
4.152868270874023,1705737,1990699
4.191271066665649,1705785,1990749
4.231800079345703,1705752,1990701
4.272233009338379,1705781,1990764
4.313190698623657,1705768,1990729
4.3519392013549805,1705755,1990708
4.392621040344238,1705803,1990766
4.430531740188599,1705827,1990813
4.471417188644409,1705818,1990808
4.512827157974243,1705819,1990768
4.551137685775757,1705813,1990801
4.591714382171631,1705796,1990792
4.632589340209961,1705821,1990842
4.670947074890137,1705842,1990882
4.71146035194397,1705840,1990867
4.751971006393433,1705846,1990883
4.792440176010132,1705857,1990893
4.832131862640381,1705881,1990924
4.8728110790252686,1705831,1990856
4.910064220428467,1705815,1990839
4.951087713241577,1705823,1990830
4.9902427196502686,1705830,1990792
5.031502723693848,1705811,1990724
5.071980714797974,1705816,1990746
5.112457036972046,1705811,1990769
5.150806188583374,1705835,1990771
5.191680431365967,1705845,1990818
5.232210159301758,1705827,1990815
5.272665023803711,1705868,1990845
5.311014652252197,1705850,1990825
5.351343154907227,1705858,1990814
5.392088174819946,1705865,1990853
5.43126916885376,1705889,1990840
5.470407009124756,1705864,1990878
5.512043237686157,1705873,1990897
5.552609205245972,1705920,1990964
5.591190814971924,1705872,1990896
5.631974935531616,1705882,1990916
5.670347690582275,1705921,1990974
5.710851669311523,1705910,1990960
5.751307725906372,1705939,1991001
5.791733741760254,1705936,1990988
5.835242748260498,1705890,1990905
5.871981382369995,1705858,1990867
5.9105446338653564,1705855,1990821
5.949832439422607,1705866,1990794
5.990686893463135,1705855,1990752
6.030687570571899,1705866,1990758
6.071141004562378,1705887,1990791
6.1116251945495605,1705880,1990773
6.152076959609985,1705903,1990787
6.190561771392822,1705870,1990768
6.231142282485962,1705890,1990795
6.2716193199157715,1705901,1990809
6.312085390090942,1705933,1990844
6.350687265396118,1705908,1990810
6.3916754722595215,1705922,1990820
6.430219411849976,1705937,1990887
6.469387531280518,1705948,1990889
6.510270595550537,1705954,1990891
6.550149917602539,1705946,1990892
6.590803146362305,1705955,1990896
6.631566286087036,1705948,1990904
6.669956922531128,1705956,1990954
6.710533618927002,1705944,1990941
6.751056909561157,1705970,1990943
6.791483163833618,1705895,1990874
