time,Reflect: Red,Reflect: IR
3.7112183570861816,1704130,2251244
3.752068281173706,1704126,2251204
3.791227102279663,1704074,2251178
3.8326447010040283,1704107,2251165
3.8730790615081787,1704114,2251100
3.911606550216675,1704053,2251057
3.952105760574341,1703978,2251090
3.992567539215088,1704032,2251142
4.033087491989136,1704041,2251117
4.0714170932769775,1704122,2251110
4.111919403076172,1704124,2251001
4.152514934539795,1704091,2251043
4.193127870559692,1704097,2251025
4.232099533081055,1704077,2251077
4.271281957626343,1704100,2251075
4.311230659484863,1704127,2251081
4.351721286773682,1704173,2251012
4.392271995544434,1704125,2251000
4.432799339294434,1704066,2250963
4.471123695373535,1704152,2250928
4.512131929397583,1704090,2250815
4.55272912979126,1704086,2250899
4.5910820960998535,1704099,2250882
4.632458686828613,1704058,2250758
4.6711745262146,1704013,2250751
4.711534261703491,1704045,2250669
4.750701427459717,1703995,2250609
4.791487455368042,1703970,2250678
4.831737518310547,1704017,2250738
4.872123718261719,1704075,2250824
4.91114616394043,1704084,2250802
4.951680421829224,1704138,2250842
4.992435455322266,1704039,2250781
5.030821800231934,1704102,2250772
5.071298599243164,1704123,2250819
5.1118223667144775,1704167,2250907
5.151000499725342,1704252,2250933
5.191715240478516,1704192,2250930
5.230101108551025,1704222,2250911
5.271004915237427,1704233,2250990
5.3102874755859375,1704202,2250962
5.35236382484436,1704242,2251012
5.390777587890625,1704196,2251075
5.4312903881073,1704219,2251073
5.471735715866089,1704243,2251098
5.512444496154785,1704242,2251079
5.551087856292725,1704272,2251130
5.5916428565979,1704165,2251144
5.632303714752197,1704202,2251149
5.670361280441284,1704262,2251205
5.7110161781311035,1704292,2251151
5.749736547470093,1704277,2251090
5.79050087928772,1704280,2251114
5.830998659133911,1704278,2251212
5.871368408203125,1704241,2251176
5.911928176879883,1704256,2251143
5.950308561325073,1704289,2251156
5.990705251693726,1704295,2251113
6.031278371810913,1704286,2251129
6.0716307163238525,1704230,2251086
6.112010478973389,1704291,2251041
6.15048885345459,1704304,2251152
6.19105076789856,1704255,2251116
6.2292280197143555,1704299,2251155
6.270158290863037,1704292,2251120
6.30933403968811,1704315,2251192
6.351677894592285,1704297,2251212
6.390115261077881,1704190,2251141
6.42912483215332,1704259,2251197
6.470032215118408,1704279,2251205
6.509215593338013,1704349,2251165
6.551410436630249,1704249,2251111
6.5898191928863525,1704255,2251121
6.630302429199219,1704290,2251096
6.671369314193726,1704299,2251117
6.710164785385132,1704306,2251122
6.750360727310181,1704304,2251165
6.7895121574401855,1704363,2251173
