time,Reflect: Red,Reflect: IR
3.391216516494751,29370,34427
3.431626796722412,29371,34427
3.471003532409668,29356,34407
3.510024070739746,29354,34413
3.5509235858917236,29364,34420
3.5913467407226562,29362,34420
3.6317975521087646,29333,34378
3.670118570327759,29341,34370
3.7105822563171387,29336,34368
3.7510182857513428,29361,34385
3.791599750518799,29352,34376
3.829941511154175,29360,34387
3.8703739643096924,29364,34385
3.9108409881591797,29367,34394
3.951324462890625,29365,34387
3.991787910461426,29370,34393
4.030166387557983,29364,34381
4.070629835128784,29373,34392
4.111098289489746,29373,34405
4.151517391204834,29367,34397
4.189841032028198,29372,34415
4.230256795883179,29372,34421
4.270711898803711,29385,34447
4.311230659484863,29380,34435
4.349578380584717,29388,34444
4.3900465965271,29388,34451
4.430489778518677,29401,34459
4.4711713790893555,29386,34450
4.509345293045044,29390,34458
4.550564289093018,29387,34439
4.590054750442505,29373,34397
4.62910270690918,29366,34415
4.669817686080933,29381,34426
4.709787368774414,29399,34428
4.750252962112427,29400,34431
4.790751218795776,29396,34428
4.83121132850647,29403,34433
4.869513750076294,29388,34425
4.909954786300659,29380,34418
4.950366735458374,29388,34438
4.99084997177124,29389,34438
5.029231548309326,29408,34462
5.069675445556641,29398,34461
5.110118865966797,29410,34473
5.150529146194458,29417,34471
5.190970182418823,29417,34470
5.229287624359131,29411,34469
5.269763946533203,29411,34466
5.3102545738220215,29417,34473
5.350558280944824,29399,34477
5.388878345489502,29433,34506
5.429290771484375,29430,34500
5.470537900924683,29427,34487
5.508986949920654,29399,34441
5.549494743347168,29389,34408
5.5900187492370605,29398,34432
5.630466938018799,29395,34419
5.66895866394043,29415,34440
5.709511995315552,29407,34428
5.749975681304932,29413,34441
5.790491342544556,29407,34437
5.82882833480835,29413,34440
5.869323253631592,29405,34427
5.909782886505127,29412,34448
5.950218915939331,29410,34448
5.988653898239136,29433,34474
6.029106616973877,29414,34460
6.069583177566528,29434,34481
6.110077381134033,29424,34480
6.148406505584717,29442,34499
6.188922882080078,29439,34488
6.229486703872681,29446,34499
6.269982814788818,29438,34492
6.308415412902832,29442,34499
6.348870515823364,29431,34485
6.389349699020386,29446,34500
6.429769039154053,29440,34496
6.470291614532471,29430,34463
6.508749008178711,29405,34419
6.549315690994263,29426,34437
6.589830160140991,29405,34415
6.628155708312988,29424,34433
6.6686906814575195,29414,34431
6.7092297077178955,29426,34435
6.749669075012207,29426,34434
6.788064002990723,29438,34461
