time,Reflect: Red,Reflect: IR
2.0325300693511963,593479,868926
2.0729928016662598,593495,868946
2.113477945327759,593486,868948
2.1539318561553955,593499,868961
2.1923348903656006,593491,868942
2.233091115951538,593487,868953
2.2736117839813232,593479,868936
2.312007427215576,593488,868966
2.3524105548858643,593481,868963
2.3931212425231934,593503,868989
2.4336602687835693,593505,868993
2.472113847732544,593511,869017
2.5126113891601562,593520,869018
2.5530483722686768,593510,869013
2.5934715270996094,593505,869020
2.631802797317505,593513,869031
2.672214984893799,593496,869021
2.712841749191284,593516,869037
2.7533133029937744,593495,869012
2.7916266918182373,593486,868968
2.8320822715759277,593464,868898
2.872509241104126,593487,868891
2.912966728210449,593485,868886
2.9534265995025635,593490,868883
2.9917356967926025,593481,868876
3.032200574874878,593478,868891
3.0726351737976074,593480,868907
3.1131322383880615,593476,868902
3.151456594467163,593483,868911
3.1919641494750977,593481,868912
3.232717275619507,593502,868939
3.273244619369507,593510,868959
3.311552047729492,593511,868962
3.352046012878418,593513,868967
3.392274856567383,593518,868988
3.4328548908233643,593513,868999
3.471236228942871,593524,869018
3.5116610527038574,593529,869028
3.552072048187256,593543,869038
3.5924837589263916,593545,869032
3.632877826690674,593534,869007
3.6711483001708984,593501,868951
3.711705446243286,593485,868890
3.75224232673645,593500,868877
3.792703151702881,593497,868886
3.8310599327087402,593515,868915
3.8715145587921143,593512,868930
3.911936044692993,593532,868964
3.9524664878845215,593524,868955
3.9929158687591553,593536,868969
4.031254053115845,593529,868947
4.071666717529297,593540,868957
4.112074136734009,593529,868959
4.152507543563843,593529,868981
4.190797567367554,593540,869020
4.231328964233398,593550,869025
4.271794319152832,593559,869035
4.312219858169556,593564,869052
4.352678060531616,593581,869068
4.391222238540649,593571,869059
4.43140172958374,593583,869066
4.4707348346710205,593571,869068
4.509872674942017,593584,869069
4.551732778549194,593551,869028
4.592158079147339,593516,868932
4.630487680435181,593536,868936
4.670899152755737,593553,868951
4.7115561962127686,593562,868958
4.752062559127808,593539,868958
4.7903993129730225,593565,868989
4.830844163894653,593570,869001
4.8712544441223145,593578,869007
4.911665439605713,593575,868999
4.95217752456665,593566,868998
4.990493535995483,593578,869019
5.030939102172852,593583,869032
5.071346998214722,593610,869080
5.111756324768066,593612,869098
5.152163743972778,593627,869129
5.190454006195068,593626,869128
5.231093406677246,593630,869143
5.271492958068848,593640,869140
5.31186056137085,593619,869118
5.350153923034668,593633,869154
5.391454458236694,593643,869150
5.431210279464722,593635,869113
5.470329284667969,593598,869032
5.50941801071167,593559,868911
5.551879167556763,593566,868875
5.590197324752808,593556,868886
5.630598306655884,593546,868886
5.67096209526062,593570,868915
5.7114105224609375,593574,868938
5.751863241195679,593593,868965
5.790130138397217,593584,868949
5.830518007278442,593561,868923
5.870885133743286,593565,868945
5.911248445510864,593583,868977
5.951639890670776,593603,868989
5.989947557449341,593592,868997
6.030385494232178,593587,868996
6.0707502365112305,593607,869037
6.111119270324707,593610,869043
6.1515092849731445,593618,869038
6.189804315567017,593609,869039
6.230251789093018,593605,869047
6.270643711090088,593619,869079
6.311002254486084,593633,869087
6.351391077041626,593641,869087
6.389798402786255,593606,869031
6.43034029006958,593581,868936
6.470840215682983,593572,868899
6.511253833770752,593594,868897
6.549538850784302,593572,868890
6.589897632598877,593570,868907
6.630259990692139,593603,868954
6.670643091201782,593608,868959
6.711075067520142,593582,868925
6.749405384063721,593584,868931
6.789808034896851,593578,868923
