time,Reflect: Red,Reflect: IR
5.191564083099365,37560,44189
5.231978893280029,37568,44195
5.270339727401733,37561,44188
5.310775279998779,37569,44197
5.351202487945557,37554,44191
5.391697406768799,37549,44187
5.43001127243042,37559,44209
5.470445394515991,37553,44211
5.510856866836548,37576,44237
5.551308870315552,37572,44241
5.591773509979248,37591,44252
5.63018798828125,37586,44242
5.670392990112305,37579,44246
5.7096171379089355,37554,44213
5.750432014465332,37542,44170
5.791053295135498,37556,44173
5.831522464752197,37555,44157
5.869856357574463,37552,44160
5.910274267196655,37543,44154
5.950693368911743,37555,44178
5.991138458251953,37556,44176
6.031587839126587,37568,44184
6.069945573806763,37564,44181
6.110388994216919,37574,44193
6.150792121887207,37576,44193
6.191265344619751,37577,44192
6.229583263397217,37578,44209
6.270087480545044,37569,44208
6.310548543930054,37576,44223
6.350978374481201,37571,44225
6.389327526092529,37594,44245
6.429741144180298,37597,44244
6.470182418823242,37597,44250
6.510822296142578,37573,44222
6.55131196975708,37580,44211
6.589678049087524,37563,44178
6.630207300186157,37581,44191
6.6707258224487305,37567,44177
6.7111656665802,37585,44196
6.749475717544556,37582,44186
6.789975881576538,37585,44193
