time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.00484919548034668,78,97,40,57829,57880
0.02227020263671875,78,97,39,336419,336380
0.043961524963378906,78,97,39,614929,614806
0.06364631652832031,78,97,39,893352,893416
0.08339238166809082,78,97,40,1171979,1171966
0.10163664817810059,78,97,40,1446621,1450379
0.12045907974243164,78,97,40,1708493,1728865
0.14015841484069824,78,97,40,1708508,1994561
0.15984892845153809,78,97,39,1708493,1994545
0.18032193183898926,78,97,37,1708478,1994555
0.1999349594116211,78,97,35,1708502,1994564
0.21961331367492676,78,97,32,1708500,1994535
0.24007940292358398,78,97,30,1708496,1994538
0.25969433784484863,78,97,27,1708445,1994492
0.28021979331970215,78,97,24,1708346,1994331
0.29984402656555176,78,97,21,1708112,1994029
0.3203134536743164,78,97,19,1707936,1993713
0.34000658988952637,78,97,17,1707830,1993511
0.35962963104248047,78,97,15,1707772,1993402
0.3800926208496094,78,97,13,1707781,1993386
0.39977550506591797,78,97,12,1707808,1993389
0.4194009304046631,78,97,11,1707852,1993382
0.4398672580718994,78,97,11,1707889,1993392
0.4595510959625244,78,97,10,1707916,1993471
0.4801478385925293,78,97,11,1707954,1993530
0.49986886978149414,78,97,12,1708007,1993558
0.5195097923278809,78,97,15,1708010,1993619
0.540055513381958,78,97,22,1707990,1993635
0.5597765445709229,78,97,30,1707960,1993569
0.5794267654418945,78,97,40,1707907,1993511
0.5999116897583008,78,97,50,1707868,1993460
0.6196668148040771,78,97,59,1707875,1993465
0.6393907070159912,78,97,65,1707861,1993415
0.6598844528198242,78,97,68,1707869,1993434
0.6795675754547119,78,97,68,1707902,1993469
0.6993272304534912,78,97,66,1707944,1993475
0.7198581695556641,78,97,62,1707942,1993531
0.7395060062408447,78,97,58,1707983,1993559
0.7600390911102295,78,97,53,1707982,1993577
0.7797484397888184,78,97,48,1708026,1993605
0.7994065284729004,78,97,43,1708037,1993630
0.8229079246520996,78,97,39,1708021,1993697
0.842566728591919,78,97,36,1708087,1993708
0.8621103763580322,78,97,34,1708032,1993639
0.8817636966705322,78,97,34,1708090,1993776
0.9014959335327148,78,97,35,1708086,1993760
0.9219062328338623,78,97,37,1708101,1993714
0.9410905838012695,78,97,39,1708121,1993744
0.9617033004760742,78,97,40,1708182,1993896
0.9811968803405762,78,97,40,1708110,1993711
1.000981330871582,78,97,39,1707856,1993454
1.02378511428833,78,97,38,1707704,1993238
1.0411803722381592,78,97,37,1707663,1993089
1.06203031539917,78,97,35,1707571,1992984
1.0815346240997314,78,97,32,1707584,1992950
1.1017794609069824,78,97,30,1707571,1992985
1.120729923248291,78,97,27,1707638,1993059
1.1417419910430908,78,97,25,1707666,1993026
1.1608474254608154,78,97,22,1707709,1993143
1.181617259979248,78,97,19,1707774,1993321
1.200801134109497,78,97,17,1707853,1993365
1.2216367721557617,78,97,16,1707902,1993469
1.2406530380249023,78,97,15,1707882,1993512
1.2614262104034424,78,97,14,1707837,1993484
1.280555009841919,78,97,15,1707739,1993421
1.3012206554412842,78,97,16,1707784,1993381
1.321983814239502,78,97,18,1707792,1993302
1.3411922454833984,78,97,21,1707821,1993253
1.3602979183197021,78,97,28,1707818,1993352
1.3810148239135742,78,97,38,1707860,1993301
1.4018275737762451,78,97,49,1707880,1993310
1.4208958148956299,78,97,61,1707916,1993357
1.4416582584381104,78,97,73,1707891,1993324
1.4606614112854004,78,97,83,1707851,1993326
1.4814348220825195,78,97,88,1707857,1993387
1.5006532669067383,78,97,90,1707819,1993450
1.521533489227295,78,97,89,1707906,1993317
1.5405762195587158,78,97,86,1707865,1993409
1.5614111423492432,78,97,82,1707833,1993409
1.580432653427124,78,97,77,1707838,1993425
1.6011784076690674,78,97,72,1707779,1993423
1.6201941967010498,78,97,66,1707889,1993441
1.6410508155822754,78,97,60,1707870,1993443
1.6601574420928955,78,97,54,1707920,1993433
1.6808393001556396,78,97,50,1707902,1993374
1.7016029357910156,78,97,47,1707807,1993241
1.720815896987915,78,97,46,1707530,1992948
1.7415809631347656,78,97,46,1707404,1992704
1.7606849670410156,78,97,47,1707302,1992494
1.7815449237823486,78,97,48,1707239,1992367
1.8006856441497803,78,97,49,1707274,1992361
1.8213896751403809,78,97,49,1707274,1992333
1.840522050857544,78,97,48,1707277,1992376
1.8612918853759766,78,97,46,1707335,1992402
1.8803837299346924,78,97,43,1707388,1992541
1.9011096954345703,78,97,40,1707424,1992659
1.9202940464019775,78,97,39,1707453,1992638
1.941202163696289,78,97,36,1707471,1992696
1.9601774215698242,78,97,34,1707428,1992762
1.9808998107910156,78,97,32,1707379,1992721
2.0002267360687256,78,97,31,1707313,1992656
2.0210962295532227,78,97,29,1707330,1992547
2.0401816368103027,78,97,27,1707322,1992603
2.060922384262085,78,97,26,1707316,1992641
2.080050230026245,78,97,25,1707312,1992666
2.1008596420288086,78,97,24,1707347,1992715
2.1199545860290527,78,97,24,1707425,1992752
2.1407315731048584,78,97,23,1707496,1992771
2.159966468811035,78,97,23,1707521,1992794
2.1806559562683105,78,97,24,1707532,1992811
2.201467275619507,78,97,25,1707546,1992784
2.2206661701202393,78,97,29,1707550,1992766
2.239832639694214,78,97,36,1707479,1992840
2.2605457305908203,78,97,44,1707544,1992792
2.2813684940338135,78,97,53,1707558,1992733
2.3004415035247803,78,97,63,1707555,1992794
2.3212714195251465,78,97,71,1707608,1992865
2.340259552001953,78,97,76,1707616,1992913
2.361018657684326,78,97,77,1707599,1992905
2.380190372467041,78,97,75,1707570,1992962
2.4009182453155518,78,97,71,1707550,1992830
2.4199371337890625,78,97,66,1707404,1992828
2.4407081604003906,78,97,60,1707165,1992528
2.459878444671631,78,97,54,1707040,1992309
2.4806840419769287,78,97,49,1706943,1992157
2.499685287475586,78,97,44,1706989,1992082
2.5205273628234863,78,97,40,1707009,1992056
2.5397212505340576,78,97,39,1707050,1992081
2.5604069232940674,78,97,38,1707111,1992153
2.5811636447906494,78,97,38,1707195,1992177
2.600337266921997,78,97,40,1707253,1992224
2.621110677719116,78,97,40,1707290,1992320
2.6401524543762207,78,97,42,1707355,1992364
2.660970449447632,78,97,43,1707284,1992339
2.6801371574401855,78,97,44,1707307,1992392
2.7008635997772217,78,97,43,1707209,1992285
2.719928741455078,78,97,42,1707123,1992191
2.7407360076904297,78,97,41,1707101,1992176
2.759934902191162,78,97,40,1707090,1992199
2.780758857727051,78,97,38,1707116,1992163
2.799851894378662,78,97,35,1707122,1992204
2.820655584335327,78,97,33,1707146,1992328
2.839836359024048,78,97,32,1707196,1992242
2.860579013824463,78,97,30,1707188,1992390
2.879621744155884,78,97,28,1707158,1992421
2.900435447692871,78,97,27,1707184,1992428
2.919532060623169,78,97,26,1707201,1992455
2.9402143955230713,78,97,25,1707300,1992461
2.960986852645874,78,97,24,1707315,1992451
2.9800775051116943,78,97,23,1707318,1992442
3.000778913497925,78,97,23,1707339,1992451
3.019848346710205,78,97,22,1707286,1992430
3.0406992435455322,78,97,23,1707249,1992409
3.0598373413085938,78,97,26,1707298,1992422
3.080559492111206,78,97,32,1707241,1992421
3.0996265411376953,78,97,40,1707235,1992514
3.1204071044921875,78,97,50,1707246,1992511
3.1394731998443604,78,97,60,1707218,1992516
3.1601879596710205,78,97,69,1707141,1992364
3.179334878921509,78,97,75,1706932,1992072
3.2001874446868896,78,97,77,1706806,1991870
3.219365358352661,78,97,77,1706600,1991708
3.2400524616241455,78,97,74,1706692,1991619
3.260850667953491,78,97,70,1706728,1991537
3.2800045013427734,78,97,65,1706754,1991630
3.3007779121398926,78,97,60,1706790,1991610
3.319833755493164,78,97,55,1706869,1991667
3.340701103210449,78,97,50,1706914,1991752
3.3599934577941895,78,97,45,1706994,1991861
3.3806838989257812,78,97,42,1707003,1991911
3.3998873233795166,78,97,40,1707018,1991981
3.420698642730713,78,97,40,1707009,1991960
3.439667224884033,78,97,40,1706963,1991894
3.4603540897369385,78,97,41,1706851,1991845
3.4794912338256836,78,97,42,1706779,1991903
3.500185966491699,78,97,43,1706791,1991878
3.5192008018493652,78,97,43,1706797,1991908
3.539970874786377,78,97,42,1706897,1991899
3.5591251850128174,78,97,41,1706884,1991961
3.579885959625244,78,97,40,1706962,1991975
3.6005845069885254,78,97,38,1707001,1991966
3.6197004318237305,78,97,36,1707031,1992002
3.639643430709839,78,97,33,1706989,1991977
3.660539388656616,78,97,31,1707064,1992081
3.6795814037323,78,97,29,1707077,1992053
3.700422763824463,78,97,27,1707024,1992039
3.719583034515381,78,97,25,1707075,1992113
3.740300416946411,78,97,24,1707045,1992119
3.759333372116089,78,97,23,1707043,1992157
3.7801454067230225,78,97,22,1707043,1992173
3.799302816390991,78,97,21,1707044,1992180
3.8200690746307373,78,97,20,1707052,1992239
3.8391847610473633,78,97,20,1707033,1992307
3.8600659370422363,78,97,20,1707070,1992308
3.8790698051452637,78,97,21,1707067,1992341
3.8998234272003174,78,97,25,1707160,1992339
3.9190752506256104,78,97,32,1707034,1992257
3.9398159980773926,78,97,40,1706755,1991963
3.958888053894043,78,97,50,1706692,1991719
3.979706048965454,78,97,60,1706615,1991525
3.9988746643066406,78,97,69,1706535,1991482
4.019694805145264,78,97,74,1706596,1991447
4.040465354919434,78,97,76,1706645,1991453
4.059646129608154,78,97,75,1706697,1991534
4.080571413040161,78,97,73,1706748,1991605
4.099772214889526,78,97,69,1706715,1991709
4.118930816650391,78,97,64,1706779,1991789
4.139748573303223,78,97,59,1706875,1991855
4.159022092819214,78,97,54,1706824,1991907
4.179908752441406,78,97,49,1706836,1991888
4.199077367782593,78,97,45,1706788,1991877
4.220045328140259,78,97,43,1706778,1991721
4.2393248081207275,78,97,41,1706809,1991704
4.26015043258667,78,97,41,1706791,1991680
4.279356956481934,78,97,42,1706822,1991713
4.300318241119385,78,97,43,1706835,1991764
4.319397449493408,78,97,45,1706889,1991777
4.3403000831604,78,97,45,1706911,1991880
4.3596718311309814,78,97,46,1706948,1991929
4.378858327865601,78,97,45,1706897,1991978
4.399747848510742,78,97,44,1706918,1992018
4.419002056121826,78,97,42,1706946,1992035
4.439817190170288,78,97,40,1706992,1992018
4.458878517150879,78,97,38,1706985,1992079
4.479640483856201,78,97,36,1706898,1992077
4.498764753341675,78,97,34,1706905,1992078
4.519696950912476,78,97,32,1706980,1992135
4.538784027099609,78,97,30,1706978,1992170
4.559489727020264,78,97,29,1706997,1992196
4.578566074371338,78,97,28,1707099,1992198
4.599423408508301,78,97,27,1707079,1992232
4.618568181991577,78,97,26,1707117,1992240
4.639315128326416,78,97,25,1707125,1992242
4.660108804702759,78,97,25,1707134,1992231
4.6792261600494385,78,97,25,1707064,1992131
4.699976205825806,78,97,25,1706898,1991874
4.719577074050903,78,97,28,1706579,1991668
4.738799810409546,78,97,34,1706480,1991460
4.759516954421997,78,97,40,1706468,1991416
4.778604745864868,78,97,49,1706458,1991392
4.799565315246582,78,97,58,1706490,1991435
4.818784236907959,78,97,67,1706546,1991343
