time,Reflect: Red,Reflect: IR
4.04101037979126,1704673,1989742
4.0815815925598145,1704702,1989806
4.1198039054870605,1704666,1989819
4.160690069198608,1704700,1989757
4.201877117156982,1704725,1989762
4.240228891372681,1704615,1989718
4.280655384063721,1704583,1989659
4.321103096008301,1704618,1989667
4.361519813537598,1704683,1989722
4.402034282684326,1704690,1989687
4.440552473068237,1704647,1989616
4.481039762496948,1704673,1989707
4.52208685874939,1704711,1989730
4.560619592666626,1704664,1989644
4.600343465805054,1704620,1989684
4.639468193054199,1704674,1989695
4.680279731750488,1704688,1989726
4.721156358718872,1704731,1989764
4.7615790367126465,1704721,1989756
4.799904108047485,1704671,1989756
4.840280771255493,1704699,1989828
4.880725622177124,1704760,1989867
4.92121696472168,1704765,1989882
4.961640357971191,1704751,1989896
4.999943256378174,1704753,1989885
5.041806221008301,1704714,1989809
5.080172061920166,1704761,1989916
5.12012505531311,1704702,1989890
5.159343004226685,1704688,1989835
5.200783729553223,1704652,1989782
5.241266250610352,1704636,1989683
5.2816925048828125,1704678,1989682
5.320041656494141,1704659,1989695
5.360469579696655,1704734,1989735
5.401003122329712,1704741,1989766
5.439899682998657,1704710,1989778
5.480410814285278,1704737,1989784
5.523615121841431,1704732,1989714
5.560384273529053,1704713,1989721
5.5998101234436035,1704699,1989791
5.6389899253845215,1704736,1989768
5.68013334274292,1704753,1989788
5.719378709793091,1704727,1989721
5.759976625442505,1704709,1989828
5.800501585006714,1704706,1989813
5.840951204299927,1704722,1989810
5.8813982009887695,1704713,1989805
5.919823408126831,1704763,1989861
5.960329294204712,1704721,1989810
6.000909090042114,1704699,1989822
6.040010690689087,1704676,1989739
6.080657005310059,1704735,1989807
6.119619369506836,1704754,1989691
6.158812761306763,1704726,1989745
6.200936317443848,1704754,1989779
6.239275693893433,1704786,1989813
6.279698610305786,1704747,1989778
6.32020902633667,1704723,1989793
6.3606672286987305,1704740,1989745
6.399051904678345,1704767,1989745
6.439550399780273,1704748,1989807
6.480076313018799,1704739,1989773
6.520646810531616,1704782,1989778
6.559611082077026,1704737,1989809
6.5999743938446045,1704822,1989903
6.639319181442261,1704806,1989872
6.678613185882568,1704823,1989868
6.718827724456787,1704782,1989966
6.75933575630188,1704798,1989969
