time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.004717826843261719,79,97,47,57272,14325
0.04331350326538086,79,97,45,1146888,1146805
0.0841059684753418,79,97,43,1989361,2261002
0.12183260917663574,79,97,41,1996243,2551334
0.1615142822265625,79,97,40,1996252,2551341
0.20110321044921875,79,97,40,1996269,2551335
0.24415898323059082,79,97,40,1996263,2551373
0.28291916847229004,79,97,40,1996225,2551377
0.32366418838500977,79,97,40,1996204,2551334
0.36440324783325195,79,97,40,1996259,2551383
0.4029872417449951,79,97,39,1996181,2551278
0.44379115104675293,79,97,38,1996150,2551225
0.484546422958374,79,97,37,1996191,2551243
0.5231051445007324,79,97,35,1996193,2551287
0.5640735626220703,79,97,34,1996179,2551293
0.6047763824462891,79,97,32,1996184,2551326
0.6432323455810547,79,97,31,1996155,2551342
0.6825428009033203,79,97,30,1996150,2551337
0.7233278751373291,79,97,29,1996146,2551345
0.7640748023986816,79,97,28,1996154,2551314
0.8048861026763916,79,97,28,1996145,2551272
0.84344482421875,79,97,27,1996191,2551316
0.8841402530670166,79,97,27,1996186,2551379
0.9232504367828369,79,97,26,1996189,2551359
0.9626829624176025,79,97,26,1996201,2551352
1.0038256645202637,79,97,26,1996179,2551393
1.0431149005889893,79,97,25,1996164,2551411
1.084212303161621,79,97,25,1996172,2551409
1.1235394477844238,79,97,25,1996189,2551393
1.1646037101745605,79,97,24,1996207,2551381
1.2039549350738525,79,97,24,1996182,2551288
1.2456648349761963,79,97,24,1996129,2551208
1.284318208694458,79,97,23,1996145,2551258
1.3239052295684814,79,97,24,1996138,2551237
1.3649089336395264,79,97,27,1996179,2551248
1.4042949676513672,79,97,31,1996191,2551314
1.4436304569244385,79,97,37,1996179,2551368
1.4846396446228027,79,97,42,1996139,2551380
1.5240452289581299,79,97,47,1996126,2551319
1.56510591506958,79,97,52,1996126,2551288
1.604475975036621,79,97,54,1996168,2551298
1.6438851356506348,79,97,56,1996183,2551334
1.6849346160888672,79,97,56,1996157,2551404
