time,Reflect: Red,Reflect: IR
0.0046999454498291016,314911,324961
0.009453535079956055,314907,324953
0.028475522994995117,314909,324960
0.03321218490600586,314913,324959
0.03787660598754883,314921,324978
0.04242753982543945,314929,324994
0.05623674392700195,314932,325003
0.06078815460205078,314933,325007
0.06525731086730957,314936,325017
0.0697317123413086,314939,325019
0.07423758506774902,314941,325028
0.07883906364440918,314947,325037
0.08351993560791016,314948,325042
0.08820891380310059,314949,325056
0.0929570198059082,314951,325058
0.09770655632019043,314948,325040
0.10102367401123047,314916,324973
0.1028451919555664,314907,324926
0.10469555854797363,314914,324923
0.10663914680480957,314920,324937
0.10854959487915039,314924,324950
0.11045551300048828,314928,324961
0.11239433288574219,314937,324975
0.11436128616333008,314935,324972
0.11625957489013672,314937,324973
0.11824274063110352,314935,324975
0.12014198303222656,314943,324986
0.12200140953063965,314949,325006
0.12381505966186523,314959,325020
0.12564659118652344,314960,325027
0.12750959396362305,314956,325024
0.12932848930358887,314971,325020
0.1312096118927002,314974,325033
0.15123701095581055,314962,325041
0.1913008689880371,314969,325058
0.23113584518432617,314972,325062
0.2710132598876953,314981,325059
0.31087660789489746,314982,325063
0.35074853897094727,314979,325071
0.3906219005584717,314963,325045
0.4304797649383545,314937,324962
0.4703841209411621,314930,324927
0.5110998153686523,314930,324934
0.5508403778076172,314940,324946
0.590712308883667,314946,324957
0.6311678886413574,314954,324971
0.6709384918212891,314962,324989
0.7108376026153564,314967,324996
0.7507364749908447,314958,324986
0.790611982345581,314969,324991
0.8331224918365479,314973,324998
0.8735764026641846,314976,325010
0.9146819114685059,314975,325021
0.9539294242858887,314969,325024
0.9923181533813477,314987,325052
1.0338060855865479,315000,325070
1.0722167491912842,314997,325084
1.1117537021636963,315001,325089
1.1525931358337402,315005,325098
1.1917665004730225,315012,325104
1.2328062057495117,315019,325100
1.273367166519165,315026,325114
1.3138694763183594,315025,325108
1.3522028923034668,314999,325073
1.3926243782043457,314960,324971
1.4330766201019287,314963,324967
1.4735450744628906,314958,324964
1.5119719505310059,314986,324987
1.552483081817627,314972,324976
1.5929388999938965,314990,325013
1.633413553237915,314988,325017
1.6717395782470703,315008,325035
1.7122251987457275,315000,325022
1.7527453899383545,315015,325040
1.7932038307189941,315006,325041
1.8336818218231201,315019,325052
1.87200927734375,315018,325057
1.912485122680664,315022,325059
1.952949047088623,315018,325069
1.9934172630310059,315014,325070
2.03204345703125,315023,325102
2.0725245475769043,315039,325113
2.112975835800171,315041,325109
2.1534295082092285,315035,325103
2.1917622089385986,315035,325102
2.2322871685028076,315034,325099
2.272758960723877,315020,325090
2.3132176399230957,314990,325017
2.3515334129333496,314983,324962
2.3920023441314697,314975,324954
2.432462692260742,314999,324988
2.472926616668701,314999,325000
2.5113131999969482,315012,325012
2.551762580871582,315009,325023
2.592202663421631,315015,325028
2.63266921043396,315012,325012
2.6730916500091553,315016,325014
2.7114195823669434,315007,325007
2.7519123554229736,315006,325010
2.792372941970825,315018,325032
2.8328380584716797,315007,325031
2.8712093830108643,315014,325054
2.9117186069488525,315012,325050
2.9521803855895996,315029,325076
2.9926676750183105,315024,325068
3.031256675720215,315047,325103
3.071807622909546,315051,325102
3.112321376800537,315050,325103
3.1527981758117676,315049,325095
3.191147804260254,315014,325026
3.2316813468933105,315005,324988
