time,bpm,spo2,Trans: Wave,Reflect: Red,Reflect: IR
0.0038497447967529297,65,97,40,57320,266240
0.04339265823364258,65,97,40,868310,868283
0.08302617073059082,65,97,39,1978009,1982426
0.12249875068664551,65,97,38,1989709,2546116
0.16369843482971191,65,97,36,1989684,2545990
0.2033681869506836,65,97,35,1989676,2546016
0.24311518669128418,65,97,33,1989706,2546008
0.28363776206970215,65,97,32,1989706,2546050
0.323211669921875,65,97,31,1989701,2546001
0.3626523017883301,65,97,30,1989693,2546065
0.40467262268066406,65,97,29,1989693,2546098
0.4435105323791504,65,97,28,1989699,2546057
0.48444056510925293,65,97,27,1989702,2546124
0.5253336429595947,65,97,26,1989718,2546089
0.5642244815826416,65,97,26,1989690,2546061
0.6052865982055664,65,97,25,1989694,2546109
0.6440043449401855,65,97,25,1989719,2546136
0.6848313808441162,65,97,24,1989650,2545998
0.7244589328765869,65,97,24,1989638,2545966
0.7638237476348877,65,97,23,1989657,2545921
0.8032219409942627,65,97,23,1989661,2545959
0.8443164825439453,65,97,23,1989652,2545979
0.8836748600006104,65,97,22,1989632,2545971
0.9259970188140869,65,97,22,1989690,2546000
0.9646596908569336,65,97,21,1989654,2545961
1.0034542083740234,65,97,21,1989691,2545964
1.0445308685302734,65,97,21,1989687,2545995
1.0838654041290283,65,97,20,1989668,2546005
1.1248600482940674,65,97,20,1989646,2545988
1.1642472743988037,65,97,20,1989665,2545994
1.205277681350708,65,97,19,1989697,2545980
1.2447423934936523,65,97,19,1989711,2546024
1.2844011783599854,65,97,19,1989703,2546012
1.3239307403564453,65,97,21,1989745,2546081
1.36513090133667,65,97,24,1989691,2546129
1.4046339988708496,65,97,30,1989733,2546103
1.4442150592803955,65,97,36,1989739,2546104
1.4854071140289307,65,97,43,1989708,2546141
1.5249733924865723,65,97,51,1989732,2546080
1.564561367034912,65,97,57,1989701,2546053
1.6057853698730469,65,97,62,1989701,2545965
1.6452598571777344,65,97,64,1989709,2545993
1.6848797798156738,65,97,65,1989680,2545992
1.7260692119598389,65,97,64,1989685,2545984
1.7655062675476074,65,97,62,1989715,2546020
1.8050830364227295,64,97,60,1989705,2546040
1.846245527267456,64,97,59,1989707,2546023
1.8856995105743408,64,97,56,1989725,2546057
1.9253673553466797,64,97,54,1989706,2546019
1.9650020599365234,64,97,52,1989709,2546099
2.00614595413208,64,97,50,1989696,2546090
2.0457570552825928,64,97,48,1989720,2546096
2.0852277278900146,64,97,46,1989722,2546109
2.126420736312866,64,97,45,1989712,2546093
2.1659939289093018,64,97,44,1989737,2546117
2.2054903507232666,64,97,43,1989738,2546143
2.2466440200805664,64,97,43,1989718,2546118
2.286233901977539,64,97,42,1989751,2546146
2.3257198333740234,64,97,42,1989735,2546199
2.366920232772827,64,97,41,1989763,2546167
2.4065582752227783,64,97,40,1989760,2546158
2.4460320472717285,64,97,39,1989721,2546080
2.4872052669525146,64,97,38,1989733,2546015
2.52687406539917,64,97,36,1989714,2546026
2.5663158893585205,64,97,35,1989708,2545969
2.6075026988983154,64,97,33,1989743,2546011
2.646921157836914,64,97,32,1989742,2546027
2.6863014698028564,64,97,31,1989720,2546084
2.72743821144104,64,97,30,1989724,2546011
2.7668421268463135,64,97,29,1989735,2546031
2.806248664855957,64,97,29,1989764,2546037
2.8464250564575195,64,97,28,1989755,2546094
2.887709856033325,64,97,27,1989744,2546039
2.9271676540374756,64,97,27,1989779,2546072
2.9666988849639893,64,97,27,1989728,2546110
3.007988452911377,64,97,26,1989770,2546100
3.0474398136138916,64,97,26,1989786,2546092
3.0869481563568115,64,97,26,1989758,2546136
3.128272294998169,64,97,25,1989780,2546142
3.167717695236206,64,97,25,1989781,2546135
3.2071657180786133,64,97,24,1989750,2546152
3.2484493255615234,64,97,24,1989769,2546141
3.287899971008301,64,97,24,1989767,2546100
3.3273720741271973,64,97,23,1989736,2546053
3.3686981201171875,64,97,23,1989739,2546025
3.40817928314209,64,97,23,1989735,2546044
3.4476699829101562,64,97,24,1989720,2546027
3.4872634410858154,64,97,27,1989744,2546037
3.5284271240234375,64,97,32,1989717,2546078
3.567915439605713,64,97,38,1989731,2546026
3.6076455116271973,64,97,45,1989736,2546061
3.6488330364227295,64,97,52,1989729,2546045
3.688321590423584,64,97,58,1989739,2546027
3.727900981903076,64,97,63,1989746,2546063
3.7691102027893066,64,97,66,1989757,2546072
3.808600902557373,64,97,66,1989762,2546074
